LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,EASTING,NORTHING,run_date
3537,Marguerite Butt Child Care Centre,Public (City Operated) Agency,3197,LAKE SHORE BLVD W,,M8V 3X5,6,(416) 392-4652,Other,Lakeshore Lodge Home For The Aged,10,20,32,0,0,62,Y,6735910,619468.25,4828003,22OCT13
3550,Lucy Maud Montgomery Jr Ymca,Non Profit Agency,95,MURISON BLVD,,M1B 2L6,42,(416) 287-7925,Public Elementary School,Lucy Maud Montgomery Public School,0,10,16,20,51,97,Y,366470,644040.19,4850652.93,22OCT13
3551,Norman Ingram School Age Ymca,Non Profit Agency,50,DUNCAIRN RD,,M3B 1C8,25,(416) 443-0770,Public Elementary School,Norman Ingram Public School,0,0,0,0,30,30,Y,510159,632884.1,4844091.83,22OCT13
3596,Metro Hall Child Care Centre,Public (City Operated) Agency,55,JOHN ST,STATION 1014,M5V 3C6,20,(416) 397-5170,Office Building,Metro Hall,10,20,32,0,0,62,Y,825934,629919.79,4833611.83,22OCT13
3629,South Drive Children's Circle,Non Profit Agency,22,SOUTH DR,,M4W 1R1,27,(416) 963-9242,Public Elementary School,Rosedale Public School,0,0,22,0,42,64,Y,869568,630435.94,4837121.99,22OCT13
3670,Brookfield Place Child Care Centre - Mothercraft,Non Profit Agency,10,FRONT ST W,,M5J 1C4,28,(416) 367-1758,Other,Brookfield Place,10,10,36,0,0,56,Y,8676875,630859.86,4833716.96,22OCT13
3701,Branson Pre-School,Commercial Agency,4866,BATHURST ST,,M2R 1X4,10,(416) 635-6580,High Rise Apartment,,0,10,32,0,0,42,Y,487330,625283.25,4847460.16,22OCT13
3709,Alderbuds Child Care,Non Profit Agency,399,THE WEST MALL,,M9C 2Y2,3,(416) 394-8284,Office Building,Etobicoke City Hall,10,10,36,0,0,56,Y,3086204,615687.75,4833086.19,22OCT13
3712,Allenby Day Care,Non Profit Agency,391,ST CLEMENTS AVE,,M5N 1M2,16,(416) 487-7108,Public Elementary School,Allenby Public School,0,0,38,0,95,133,Y,873148,627861.34,4840603.24,22OCT13
3733,Treetop Children's Centre,Non Profit Agency,80,BRAEMAR AVE,,M5P 2L4,22,(416) 484-8702,Public Elementary School,Oriole Park Junior School,0,0,48,0,45,93,Y,7323683,628125.26,4839845.64,22OCT13
3736,John Wanless Child Care,Non Profit Agency,245,FAIRLAWN AVE,,M5M 1T2,16,(416) 488-8571,Public Elementary School,John Wanless Public School,0,0,40,0,98,138,Y,13503695,627899.79,4842753.04,22OCT13
3767,Unicorn Day Care Centre,Non Profit Agency,454,AVENUE RD,,M4V 2J1,22,(416) 929-6841,Public Elementary School,Brown Junior Public School,0,0,48,50,75,173,Y,7992855,628838.36,4837897.32,22OCT13
3774,Timothy Eaton Infant & Toddler Centre,Non Profit Agency,35,GLENDOWER CIRCT,,M1T 2Z3,39,(416) 490-0434,Public Elementary School,Highland Heights Jr. Public School,10,10,0,0,0,20,Y,4812502,636733.47,4850221.56,22OCT13
3792,Massey Centre Early Learning Centre,Non Profit Agency,1102,BROADVIEW AVE,,M4K 2S5,29,(416) 425-3636x251,Purpose Built,Massey Centre For Women,12,20,16,0,0,48,Y,18344,632439.22,4838156.17,22OCT13
3795,North Etobicoke Jr Ymca,Non Profit Agency,88,HUMBER COLLEGE BLVD,,M9V 5G3,1,(416) 744-4265,Low Rise Apartment,,10,20,32,0,0,62,Y,8127977,612845.29,4842809.01,22OCT13
3810,Isabella Walton Child Care,Non Profit Agency,835,BIRCHMOUNT RD,,M1K 5K1,35,(416) 750-4598,High Rise Apartment,,10,10,32,0,0,52,Y,6727805,638722.06,4843030.23,22OCT13
3829,Queen Victoria Child Care Centre,Non Profit Agency,100,CLOSE AVE,,M6K 2V3,14,(416) 530-0683,Public Elementary School,Queen Victoria Junior School,0,0,24,60,45,129,Y,784384,626246.59,4832442.26,22OCT13
3875,Fleming Jr Ymca,Non Profit Agency,22,LITTLES RD,,M1B 5B5,42,(416) 287-8534,Public Elementary School,Fleming Public School,0,0,32,20,23,75,Y,4933051,644470.77,4852781.25,22OCT13
3880,Casa Del Zotto Children's Centre,Non Profit Agency,3010,DUFFERIN ST,,M6B 4J5,15,(416) 256-6191,High Rise Apartment,Casa Del Zotto,0,0,20,24,30,74,Y,9655347,624456.03,4840808.44,22OCT13
3884,Toronto Eaton Centre - Mothercraft,Non Profit Agency,14,TRINITY SQ,,M5G 1B1,27,(416) 340-9651,Other,Marriott Hotel,10,10,36,0,0,56,Y,7762783,630503.3,4834548.13,22OCT13
3893,Antica Village Children's Day Care Centre,Commercial Agency,360,HULLMAR DR,,M3N 2X7,8,(416) 661-8666,Community/Recreation Centre,Antica Recreation Centre,0,0,24,0,15,39,Y,11267566,618829.28,4847559.95,22OCT13
3942,N.Y.A.D. Scarborough Village,Non Profit Agency,15,LUELLA ST,,M1J 3P2,38,(416) 261-4815,Public Elementary School,Scarborough Village Public School,0,10,8,20,30,68,Y,13515947,643143.81,4844766.96,22OCT13
3952,Millvalley Child Care Centre,Commercial Agency,411,MILL RD,,M9C 1Y9,3,(416) 621-7553,Public Elementary School,Mill Valley,0,0,52,20,30,102,Y,7471919,613951.42,4833102.81,22OCT13
3957,Swansea Kids Place,Non Profit Agency,207,WINDERMERE AVE,,M6S 3J9,13,(416) 763-1908,Public Elementary School,Swansea Public School,0,0,0,0,65,65,Y,7635396,622815.58,4833178.29,22OCT13
3959,Sunflower House,Non Profit Agency,162,DUNN AVE,,M6K 2R6,14,(416) 530-0884,House,,10,10,24,0,0,44,Y,8168622,626352.31,4832523.9,22OCT13
3963,Le Petit Chaperon Rouge Etobicoke,Non Profit Agency,755,ROYAL YORK RD,,M8Y 2T3,5,(416) 236-4557,Catholic Elementary School(French),Ecole Sainte Marguerite D'Youville,0,10,16,44,60,130,Y,10142951,620491.24,4832302.88,22OCT13
3967,Lady Bug Day Care Centre,Commercial Agency,400,BURNHAMTHORPE RD,,M9B 2A8,5,(416) 626-1251,Place of Worship,St. James United Church,0,0,48,0,0,48,N,991023,616422.4,4833423.17,22OCT13
3970,Grace Church On-The-Hill Child Care Centre,Non Profit Agency,300,LONSDALE RD,,M4V 1X4,22,(416) 932-3502,Place of Worship,Grace Church On-The-Hill,20,42,30,0,0,92,Y,7273403,628150.2,4838394.55,22OCT13
3972,Network Child Care Services - Ossington,Non Profit Agency,756,OSSINGTON AVE,,M6G 3T9,19,(416) 530-7766,Other,Italian Congress Building,0,0,40,0,0,40,Y,8417700,626877.89,4835383.43,22OCT13
3992,Our Lady Of Sorrows School Age Ymca,Non Profit Agency,32,MONTGOMERY RD,,M8X 1Z4,5,(416) 305-6633,Catholic Elementary School,Our Lady Of Sorrows Separate School,0,0,0,0,60,60,Y,1019749,619480.21,4833624.3,22OCT13
4012,Kateri Kids Child Care Centre,Non Profit Agency,70,MARGARET AVE,,M2J 4C5,33,(416) 496-2965,Catholic Elementary School,Blessed Kateri Tekakwitha Separate School,0,0,24,0,24,48,Y,540372,633712.39,4849204.65,22OCT13
4028,Waterfront Montessori Children's Centre,Non Profit Agency,18,WYANDOT AVE,,M5J 2M9,28,(416) 203-1017,Community/Recreation Centre,Algonquin Island Residents Association,0,0,24,0,0,24,Y,8237599,632201.64,4831483.24,22OCT13
4044,Mary Ward Child Care Centre,Non Profit Agency,3200,KENNEDY RD,,M1V 3S8,39,(416) 297-9660,Catholic High School,Mary Ward Separate School,10,15,24,0,0,49,Y,9467845,636389.08,4852584.93,22OCT13
4049,Rouge Valley Jr Ymca,Non Profit Agency,30,DURNFORD RD,,M1B 4X3,44,(416) 282-7253,Public Elementary School,Rouge Valley Public School,0,10,16,40,45,111,Y,9602601,648706.34,4851029.84,22OCT13
4074,St. Bede Child Care Centre,Non Profit Agency,521,SEWELLS RD,,M1B 5H3,42,(416) 724-7132,Catholic Elementary School,St. Bede's Separate School,0,0,32,0,37,69,Y,11272303,644216.29,4852997.1,22OCT13
4110,Whitney Child Centre,Non Profit Agency,119,ROSEDALE HEIGHTS DR,,M4T 1C7,27,(416) 481-0211,Public Elementary School,Whitney Public School,0,15,60,0,45,120,Y,861261,630680.42,4838182.81,22OCT13
4115,Churchill Chums School Age Child Care Centre,Non Profit Agency,188,CHURCHILL AVE,,M2N 1Z5,23,(416) 221-5923,Public Elementary School,Churchill Public School,10,10,16,16,60,112,Y,499519,626584.15,4847391.49,22OCT13
4144,Heath And Ferndale Child Care Program,Non Profit Agency,23,FERNDALE AVE,,M4T 2B4,22,(416) 961-9678,Public Elementary School,Deer Park Public School,0,15,24,40,45,124,Y,4070042,629614.46,4838438.86,22OCT13
4176,Denlow Community Child Care Centre,Non Profit Agency,50,DENLOW BLVD,,M3B 1P7,25,(416) 443-9394,Public Elementary School,Denlow Public School,0,0,20,0,25,45,Y,507023,631693.79,4844722.33,22OCT13
4184,Native Child And Family Services Of Toronto-Gizhaadaawgamik,Non Profit Agency,935,DUNDAS ST E,,M4M 1R4,30,(416) 469-8417,Public Elementary School,Dundas Public School/First Nations Public School,0,0,0,20,0,20,Y,7576813,633130.42,4835444.23,22OCT13
4186,York Humber Child Care,Non Profit Agency,100,EMMETT AVE,,M6M 2E6,11,(416) 241-5534,Public High School,York Humber High School,10,15,16,0,0,41,Y,9344875,620456.69,4838084.5,22OCT13
4218,Dunlace Children's Centre,Non Profit Agency,20,DUNLACE DR,,M2L 2S1,25,(416) 445-7976,Public Elementary School,Dunlace Public School,0,0,24,20,40,84,Y,9963196,631163.95,4846558.49,22OCT13
4240,French Connection,Non Profit Agency,40,ERSKINE AVE,,M4P 1Y2,25,(416) 485-1678,Public Elementary School,John Fisher Public School,0,0,0,16,60,76,Y,11541855,629090.11,4840903.83,22OCT13
4258,Port Royal Jr Ymca,Non Profit Agency,410,PORT ROYAL TRAIL,,M1V 4R1,41,(416) 298-8911,Public Elementary School,Port Royal Public School,0,0,32,0,30,62,Y,6266944,637504.9,4853631.88,22OCT13
4263,Lambton Park Child Care Centre,Non Profit Agency,50,BERNICE CRES,,M6N 1W9,11,(416) 762-5177,Public Elementary School,Lambton Park Community School,0,0,20,20,0,40,Y,52404,621055.35,4835825.79,22OCT13
4276,Harbourfront Child Care Centre,Non Profit Agency,650,QUEENS QUAY W,101,M5V 3N2,20,(416) 203-1300,Purpose Built,,10,10,16,0,0,36,Y,857290,629143.14,4832435.47,22OCT13
4307,D.A.S. Day Care,Non Profit Agency,85,LOWER JARVIS ST,,M5E 1R8,28,(416) 368-9735,Public Elementary School,Downtown Alternative Primary School,0,0,0,20,30,50,Y,8351468,631409.65,4833816.77,22OCT13
4310,Trinity Bellwoods Community Children's Group/Care,Non Profit Agency,155,CRAWFORD ST,,M6J 2V5,19,(416) 537-9021,Community/Recreation Centre,Trinity Community Recreation Centre,0,0,0,0,35,35,Y,9468176,627786.63,4833602,22OCT13
4319,Brian Petits Amis,Non Profit Agency,95,BRIAN DR,,M2J 3Y6,33,(416) 491-1231,Public Elementary School,Brian Public School,0,0,36,0,0,36,Y,11467213,634224.07,4848759.38,22OCT13
4323,Owen Community Learning Centre,Non Profit Agency,111,OWEN BLVD,,M2P 1G6,25,(416) 730-8948,Public Elementary School,Owen Public School,0,0,24,12,42,78,Y,548301,629409.19,4845035.04,22OCT13
4372,Briarcrest Child Care,Non Profit Agency,60,WELLESWORTH DR,,M9C 4R3,3,(416) 620-9914,Public Elementary School,Briarcrest Junior Public School,0,0,24,30,30,84,Y,8344927,614465.36,4835586.37,22OCT13
4436,St. Cyril's Before & After School Programme,Non Profit Agency,18,KEMPFORD BLVD,,M2N 2B9,23,(416) 222-0151,Catholic Elementary School,St. Cyril's Separate School,0,0,40,0,59,99,Y,532995,627402.6,4848106.9,22OCT13
4438,Beaches Child Care Centre,Non Profit Agency,646,KINGSTON RD,,M4E 1P9,32,(416) 691-0569,House,,0,15,31,0,0,46,Y,7586694,637095.41,4837393.11,22OCT13
4543,Network Group Satellite,Non Profit Agency,720,OSSINGTON AVE,,M6G 3T7,19,(416) 536-2331,Place of Worship,Ossington Avenue Baptist  Church,0,15,24,0,0,39,Y,9487026,626917.81,4835299,22OCT13
4545,Northlea Community Child Care,Non Profit Agency,305,RUMSEY RD,,M4G 1R4,26,(416) 424-2890,Public Elementary School,Northlea Public School,0,0,40,0,80,120,Y,33244,631283.23,4841246,22OCT13
4547,N.Y.A.D. Corvette,Non Profit Agency,30,CORVETTE AVE,,M1K 3G2,35,(416) 266-4990,Public Elementary School,Corvette Public School,0,0,36,40,0,76,Y,323066,639957.04,4842740,22OCT13
4549,N.Y.A.D. Progress,Non Profit Agency,939,PROGRESS AVE,,M1G 3T8,38,(416) 431-3204,Public High School,Centennial College Progress Campus,3,10,24,0,0,37,Y,13503977,642275.82,4849213.31,22OCT13
4565,Life-Bridge Child Care,Non Profit Agency,330,UNIVERSITY AVE,,M5G 1R8,20,(416) 552-6323,Office Building,Canada Life Building,10,15,32,0,0,57,Y,877904,630017.33,4834228.66,22OCT13
4571,Squirrel's Nest Child Care Centre,Non Profit Agency,1305,ELLESMERE RD,,M1P 2Y2,37,(416) 438-6383,Purpose Built,,10,15,40,0,30,95,Y,6786836,639691.52,4847445.56,22OCT13
4590,Garderie Chez Tante Laure,Non Profit Agency,1375,MORNINGSIDE AVE,,M1B 3C5,42,(416) 284-7185,Public Elementary School (French),Ecole Elementaire Laure-Riese,0,0,34,0,15,49,Y,2370095,644606.87,4851972.01,22OCT13
4637,Jewish Russian Community Centre Preschool & Day Care,Non Profit Agency,5950,BATHURST ST,UNIT #109,M2R 1Y9,10,(416) 736-0781,High Rise Apartment,,0,15,84,0,0,99,Y,9313350,625024.58,4848756.91,22OCT13
4680,Riverdale Child Care (Woodgreen),Non Profit Agency,1094,GERRARD ST E,,M4M 2A1,30,(416) 645-6000x1155,Public High School,Riverdale Collegiate Institue,10,15,24,0,0,49,Y,11585699,634227.44,4836351.68,22OCT13
4708,North York Little Prints Daycare,Non Profit Agency,20,YORK MILLS RD,UNIT 210,M2P 2C2,25,(416) 229-0572,Other,,10,15,40,20,0,85,Y,11533940,628439.39,4844510.14,22OCT13
4714,Malvern Child Care Centre,Public (City Operated) Agency,1321,NEILSON RD,,M1B 3C2,42,(416) 392-3766,Purpose Built,,10,20,52,0,0,82,Y,12834077,643206.57,4851861.02,22OCT13
4719,Parkdale Public School Child Care,Non Profit Agency,78,SEAFORTH AVE,,M6K 3L2,14,(416) 393-8386,Public Elementary School,Parkdale Public School,0,0,0,0,30,30,Y,10180114,626065.47,4833208.6,22OCT13
4745,Downtown Montessori,Non Profit Agency,200,FRONT ST W,,M5V 3K2,20,(416) 340-8757,Other,Simcoe Place,12,15,32,0,0,59,Y,10598283,630196.54,4833478.11,22OCT13
4750,First Stage - North Albion,Non Profit Agency,2580,KIPLING AVE,,M9V 3B2,1,(416) 394-4688,Public High School,North Albion Collegiate Institute,10,15,16,0,0,41,Y,3497653,613903.94,4844539.59,22OCT13
4839,Macaulay - Humberwood Child Development Centre,Non Profit Agency,850,HUMBERWOOD BLVD,,M9W 7A6,2,(416) 394-4766,City owned Community/Recreation Centre,Humberwood Downs / Holy Child Catholic School,0,10,43,20,30,103,Y,12551948,611197.06,4842465.8,22OCT13
4847,Centennial College Early Childhood Education Centre - East York,Non Profit Agency,550,MORTIMER AVE,,M4J 5C2,29,(416) 289-5104,Purpose Built,Centennial College Of Applied Arts & Technology,10,10,36,0,0,56,Y,29702,634789.96,4838651.63,22OCT13
4849,Macaulay Child Development Centre -Keelesdale,Non Profit Agency,200,BICKNELL AVE,LOWER LEVEL,M6M 4G9,12,(416) 394-4222x221,Public Elementary School,Keelesdale Junior Public School,0,0,16,20,25,61,Y,52633,622738.11,4838009.67,22OCT13
4887,Learning Jungle - Buttonwood Campus,Commercial Agency,100,ALLANHURST DR,,M9A 4K4,4,(416) 241-3800,Public School (Closed),Buttonwood Hill,20,30,48,0,0,98,Y,7792249,619324.04,4837191.46,22OCT13
4936,Sheppard Business Park Child Care Centre,Commercial Agency,1220,SHEPPARD AVE E,P.O. BOX  51,M2K 2S5,24,(416) 499-1499,Other,,0,30,48,0,0,78,Y,561900,631330.55,4847880.41,22OCT13
4937,Elkhorn Jr Ymca,Non Profit Agency,10,ELKHORN DR,,M2K 1J3,24,(416) 229-6324,Public Elementary School,Elkhorn Public School,0,0,20,40,60,120,Y,4504013,630363.72,4847515.64,22OCT13
4948,Guildwood Satellite Program,Commercial Agency,85,LIVINGSTON RD,,M1E 1K7,43,(416) 269-0885,Place of Worship,Church Of The Holy Trinity (Guildwood),0,0,0,0,15,15,Y,11342932,645045.03,4845124.49,22OCT13
4950,General Mercer Early Learning Centre,Non Profit Agency,30,TURNBERRY AVE,,M6N 1P8,17,(416) 651-3983,Public Elementary School,General Mercer Public School,0,0,16,0,24,40,Y,877576,623796.73,4837151.76,22OCT13
4965,Maurice Cody Child Care,Non Profit Agency,364,BELSIZE DR,,M4S 1N2,22,(416) 484-4071,Public Elementary School,Maurice Cody Public School,0,0,16,60,90,166,Y,13971288,630718.53,4840145.64,22OCT13
4970,St. Lawrence Infant Toddler Centre,Non Profit Agency,4,MARKET ST,,M5E 1M6,28,(416) 363-5989,High Rise Apartment,,20,20,0,0,0,40,Y,14113279,631304.22,4833811.55,22OCT13
4987,Cabbagetown Early Learning Centre,Non Profit Agency,162,PARLIAMENT ST,,M5A 2Z1,28,(416) 968-0990,Other,,10,20,32,0,0,62,Y,8754456,631851.36,4834634.75,22OCT13
5070,Muppets Infant & Toddler Centre 312,Commercial Agency,312,MAIN ST,,M4C 4X7,31,(416) 690-8668,House,,10,0,53,0,0,63,Y,8232326,636811.03,4838465.45,22OCT13
5111,St. Stephen's - Waterfront Child Care Centre,Non Profit Agency,635,QUEENS QUAY W,,M5V 3G3,20,(416) 260-9442,Public Elementary School,Waterfront Public School,0,0,20,40,0,60,Y,20056424,629276.27,4832443.25,22OCT13
5166,Learning Jungle School - Briarcrest Manor,Commercial Agency,1982,ISLINGTON AVE,,M9P 3N5,4,(416) 244-8691,HUMSRV,,6,10,29,0,0,45,Y,1009107,617135.65,4838836,22OCT13
5300,Orde Day Care Satellite,Non Profit Agency,132,ST PATRICK ST,,M5T 1V1,20,(416) 591-0040,Public High School,Contact Alternative School,10,15,24,0,0,49,Y,7796144,629785.46,4834455.01,22OCT13
5406,Tic Toc Day Care,Commercial Agency,1117,BIRCHMOUNT RD,,M1K 1S6,37,(416) 755-1789,House,,10,10,16,20,0,56,Y,308491,638447.31,4843991.02,22OCT13
5468,Growing Tykes Learning Centre 910,Non Profit Agency,910,MARKHAM RD,,M1H 2Y2,38,(416) 438-4088,Purpose Built,Growing Tykes Learning Centre,20,30,72,0,30,152,Y,8745651,642489.9,4847517.46,22OCT13
5543,Millwood Jr Ymca,Non Profit Agency,222,MILL RD,,M9C 1Y2,3,(416) 622-6331,Public Elementary School,Millwood Public School,0,0,21,0,45,66,Y,1018827,614766.61,4831913.86,22OCT13
5699,Ancaster Satellite,Public (City Operated) Agency,44,ANCASTER RD,,M3K 1S6,9,(416) 392-5576,Public Elementary School,Ancaster Public School,0,0,0,0,28,28,Y,482522,623446.15,4843123.26,22OCT13
5700,Jesse Ketchum Satellite,Public (City Operated) Agency,61,DAVENPORT RD,,M5R 1H4,27,(416) 392-5061,Public Elementary School,Jesse Ketchum Public School,0,0,0,40,0,40,Y,7979412,629603.34,4836586.55,22OCT13
5702,Gilder Satellite,Public (City Operated) Agency,47,GILDER DR,,M1K 4P7,37,(416) 392-3743,Low Rise Apartment,,0,0,0,0,15,15,Y,9086393,640485.53,4843846.8,22OCT13
5788,Annex Early Learning Centre,Non Profit Agency,161,MADISON AVE,,M5R 2S6,20,(416) 924-0545,House,,10,15,26,0,15,66,Y,836346,628572.42,4836601.76,22OCT13
5792,Courtleigh Place Child Care Centre,Commercial Agency,135,FENELON DR,,M3A 3K7,34,(416) 446-2875,High Rise Apartment,,10,25,24,0,0,59,Y,20015349,633772.12,4846651.49,22OCT13
5808,Scarborough Day Nursery School,Commercial Agency,51,EASTWOOD AVE,,M1N 3G9,36,(416) 698-5833,House,,0,0,44,0,30,74,Y,330339,639603.93,4838898.16,22OCT13
5828,Muppets Children's Centre 314,Commercial Agency,314,MAIN ST,,M4C 4X7,31,(416) 690-8668,House,,10,10,32,0,0,52,Y,8232327,636807.2,4838472.77,22OCT13
5834,Rockford Child Care,Non Profit Agency,60,ROCKFORD RD,,M2R 3A7,10,(416) 663-6286,Public Elementary School,Rockford Public School,0,15,24,0,45,84,Y,9212874,624518.66,4849071.53,22OCT13
5847,Studio 123,Non Profit Agency,401,RICHMOND ST W,BOX 123,M5V 3A8,20,(416) 343-0093,Other,401 Richmond,4,10,16,0,0,30,Y,7930615,629447.49,4833779.67,22OCT13
5861,Harmony Childcare Centre,Non Profit Agency,124,NORTHCLIFFE BLVD,,M6E 3K4,17,(416) 656-8902,Catholic Elementary School,St. Clair Catholic School,0,0,44,0,46,90,N,68935,625606.48,4837224.57,22OCT13
5863,Institute Of Child Study After School Daycare,Non Profit Agency,45,WALMER RD,,M5R 2X2,20,(416) 934-4514,Other,University Of Toronto,0,0,24,0,21,45,N,2377004,628503.13,4836190.93,22OCT13
5871,St. Alphonsus,Non Profit Agency,540,ST CLAIR AVE W,,M6C 1A4,21,(416) 651-2664,Place of Worship,St. Alphonsus Catholic Church,0,10,36,0,15,61,N,9187243,627312.97,4837664.9,22OCT13
5873,Vaughan Co-Op Nursery School,Non Profit Agency,729,ST CLAIR AVE W,,M6C 1B2,21,(416) 651-6718,Place of Worship,St. Matthews United Church,0,10,32,0,0,42,N,12510434,626737.58,4837437.17,22OCT13
5878,Bennington Heights Child Care Centre,Commercial Agency,76,BENNINGTON HEIGHTS DR,,M4G 1B1,26,(416) 423-6522,Public Elementary School,Bennington Heights Public School,0,0,40,0,30,70,Y,2945619,631378.58,4838943.43,22OCT13
5882,Immaculata Day Care,Non Profit Agency,57,SYLVAN AVE,,M6H 1G4,18,(416) 534-5773,Purpose Built,,0,25,16,0,15,56,Y,876217,626395.52,4834448.58,22OCT13
5897,Seneca Hill Centre For Early Learning,Commercial Agency,350,SENECA HILL DR,SUITE 101,M2J 4S7,33,(416) 499-5112,High Rise Apartment,,20,20,50,0,0,90,Y,560545,632246.92,4849725.83,22OCT13
5908,St. Monica's Satellite (Central Eglinton),Non Profit Agency,14,BROADWAY AVE,,M4P 1T4,25,(416) 440-0383,Catholic Elementary School,St. Monica's Catholic School,0,0,0,0,45,45,Y,7632822,629081.15,4840707.11,22OCT13
5958,Children's Playgarden /Toronto Military Family Resource Centre,Non Profit Agency,5,YUKON LANE,,M3K 0A1,9,(416) 633-6200x4317,Other,,10,15,24,0,0,49,Y,14677775,623150.56,4845071.24,22OCT13
6103,Withrow Child Care Centre,Non Profit Agency,25,BAIN AVE,,M4K 1E5,30,(416) 463-1457,Public Elementary School,Withrow Public School,0,0,24,20,45,89,Y,765985,632834.31,4836369.73,22OCT13
6366,Bessborough Child Care Centre,Non Profit Agency,211,BESSBOROUGH DR,,M4G 3K2,26,(416) 467-0389,Public Elementary School,Bessborough Drive Public School,0,0,19,0,56,75,N,17935,631302.51,4840423.19,22OCT13
6368,Dentonia Park Co-Op Nursery School,Non Profit Agency,140,DAWES RD,,M4C 5C2,31,(416) 691-1202,Place of Worship,Presbyterian Community Church,0,0,24,0,0,24,N,20553,637175,4839048.2,22OCT13
6374,Children's Creative Corner Co-Op Nursery School,Non Profit Agency,125,EVELYN CRES,RM. 234,M6P 3E3,13,(416) 769-4938,Public High School,Western Technical Commercial School,0,0,16,0,0,16,N,7986677,622989.66,4834696.24,22OCT13
6376,Mrs. Park's Nursery School,Commercial Agency,822,MILLWOOD RD,,M4G 1W4,26,(416) 424-2135,Place of Worship,Leaside United Church,0,0,44,0,0,44,N,29072,631416.59,4840211.06,22OCT13
6378,Alderwood Co-Op Nursery School,Non Profit Agency,44,DELMA DR,,M8W 4N6,6,(416) 346-6242,Place of Worship,Alderwood United Church,0,0,16,0,0,16,N,996022,616920.29,4828612.09,22OCT13
6382,John G. Althouse - Princess Margaret,Non Profit Agency,65,TROMLEY DR,,M9B 5Y7,3,(416) 394-6989,Public Elementary School,Princess Margaret Junior Public School,0,0,0,20,60,80,Y,10513559,616143.69,4836153.2,22OCT13
6384,John G. Althouse B & A School Program,Non Profit Agency,130,LLOYD MANOR RD,,M9B 5K1,3,(416) 394-6847,Public Elementary School,John G. Althouse Middle School,0,0,0,0,30,30,N,10512731,616551.38,4835805.83,22OCT13
6390,Plasp - Father Serra,Non Profit Agency,111,SUN ROW DR,,M9P 3J3,4,(905) 870-1711,Catholic Elementary School,Father Serra Catholic School,0,0,0,20,45,65,Y,1035168,617911.91,4837843.67,22OCT13
6395,St. Gregory's Before & After School Programme,Non Profit Agency,126,RATHBURN RD,,M9B 2K6,3,(416) 236-8794,Catholic Elementary School,St. Gregory's Catholic School,0,0,0,0,49,49,N,8115497,617304.73,4834877.16,22OCT13
6397,Bloor West Montessori School,Non Profit Agency,3962,BLOOR ST W,,M9B 1M3,5,(416) 234-9441,Place of Worship,St. Matthews Church,0,0,24,0,0,24,N,8740071,617027.69,4832621.73,22OCT13
6399,Broadacres Before And After School Program,Non Profit Agency,45,CRENDON DR,,M9C 3G6,3,(416) 620-9753,Public Elementary School,Broadacres Junior Public School,0,0,0,0,30,30,N,7515119,615149.84,4833554.04,22OCT13
6403,Etobicoke Montessori School,Commercial Agency,4,LA ROSE AVE,,M9P 1A5,2,(416) 246-9896,Purpose Built,Standalone Child Care Building,0,0,48,0,0,48,N,1012251,619720.19,4837953.31,22OCT13
6424,Plasp - St. Clements,Non Profit Agency,4319,BLOOR ST W,,M9C 2A2,3,(905) 890-1711,Catholic Elementary School,St. Clements Catholic School,0,0,0,0,45,45,N,988595,615035.86,4831794.61,22OCT13
6425,Humbervale Montessori School,Commercial Agency,1447,ROYAL YORK RD,,M9P 3V8,2,(416) 244-4001,Commercial Building,Humbervale Place,0,0,56,0,0,56,N,1029713,618652.3,4837887.37,22OCT13
6427,Kingsway Nursery School,Commercial Agency,85,THE KINGSWAY,,M8X 2T6,5,(416) 233-1491,Place of Worship,Kingsway Lampton United Church,0,0,48,0,0,48,N,10079873,620310.08,4834183.78,22OCT13
6431,Martingrove Montessori School,Commercial Agency,35,HEDGES BLVD,,M9B 3C3,3,(416) 626-8176,Place of Worship,Martingrove Baptist Church,0,0,25,0,0,25,N,10575666,616136.21,4835832.38,22OCT13
6433,New Toronto Co-Op Nursery School,Non Profit Agency,153,LAKE SHORE DR,,M8V 1Z9,6,(416) 259-8776,Other,New Toronto Lawn Bowling Club,0,0,24,0,0,24,N,7369630,620616.66,4827698.06,22OCT13
6435,Oxford Little Readers Program,Commercial Agency,4195,DUNDAS ST W,4,M8X 1Y4,5,(416) 234-1054,Other,4195 Dundas St W,0,0,36,0,0,36,N,7257506,620035.76,4834977.93,22OCT13
6437,Prince Edward Montessori School Of Toronto,Commercial Agency,2850,BLOOR ST W,,M8X 1B2,5,(416) 234-9127,Place of Worship,All Saints Anglican Church,0,0,32,0,0,32,N,988255,620548.38,4833761.83,22OCT13
6443,Rosethorn Satellite Child Care,Commercial Agency,2,REMINGTON DR,,M9A 2J1,4,(416) 239-4682,Public Elementary School,Rosethorn Junior Public School,0,0,20,0,90,110,N,1026805,617750.86,4834916.34,22OCT13
6445,Sonechko Day Care,Non Profit Agency,301,LANOR AVE,,M8W 2R1,6,(416) 255-7555,Public School (Closed),Douglas Park Public School (Closed),0,9,24,0,0,33,N,7323719,618183.44,4829481,22OCT13
