"Vote","PID3","georgeWBush","barackObama","johnMcCain","cindyMcCain","michelleObama","joeBiden","sarahPalin","hispanics","christianFundamentalists","catholics","feminists","federalGovernment","jews","liberals","middleClassPeople","laborUnions","poorPeople","theMilitary","bigBusiness","peopleOnWelfare","conservatives","workingClassPeople","environmentalists","theUSSupremeCourt","gayMenAndLesbians","asianAmericans","congress","blacks","southerners","illegalImmigrants","richPeople","whites","israel","muslims","hindus","christians","athiests","hillaryClinton","billClinton","condoleezaRice","rushLimbaugh","republicanParty","democraticParty"
NA,"Democrat",50,70,50,0,70,50,0,100,60,100,40,85,50,50,70,85,100,100,85,100,70,100,60,85,0,85,85,85,60,60,50,100,50,0,70,70,50,100,100,50,NA,50,100
"Obama","Democrat",15,85,15,NA,70,NA,NA,60,NA,70,NA,70,60,NA,80,NA,85,NA,85,70,NA,85,NA,85,70,70,70,70,NA,70,NA,70,NA,NA,NA,85,40,100,85,NA,NA,0,100
"Obama","Democrat",85,85,50,60,85,NA,70,100,60,100,50,100,50,85,100,85,100,100,100,70,100,100,50,100,50,50,85,50,70,50,50,85,50,50,50,70,50,85,70,NA,60,85,85
NA,"Other",40,60,40,50,50,50,60,60,60,60,60,40,50,50,70,40,70,100,70,60,50,60,60,40,50,40,30,60,60,50,40,50,15,40,40,50,30,70,70,70,60,40,40
"Obama","Democrat",70,85,70,60,85,70,60,70,NA,70,70,50,70,70,70,70,60,70,60,60,60,70,60,70,0,NA,70,60,85,50,60,60,85,50,60,70,50,85,85,70,70,50,60
"Obama","Democrat",50,70,60,70,70,NA,60,100,100,100,100,60,50,70,85,85,70,80,50,50,50,100,85,70,70,85,70,60,60,70,50,60,30,30,40,100,30,100,85,50,NA,50,70
"Obama","Other",60,85,60,60,85,70,50,100,100,100,100,70,100,100,85,70,100,100,85,70,100,85,60,70,60,100,70,100,100,100,100,100,100,NA,NA,100,60,50,50,50,50,50,50
"Obama","Democrat",15,100,50,50,85,85,40,70,85,85,50,30,70,70,85,60,60,85,40,50,50,85,70,70,50,60,40,70,60,70,70,60,60,60,60,85,50,100,85,70,0,0,100
"Obama","Republican",60,85,85,85,85,85,85,100,85,100,85,100,85,50,85,85,85,100,85,100,85,85,85,85,30,100,85,100,85,85,100,85,85,85,85,85,30,100,100,40,100,100,100
"Obama","Democrat",70,85,70,60,70,85,50,100,100,85,70,85,70,70,85,70,70,85,85,70,70,100,85,85,60,70,85,85,60,70,70,85,70,60,70,100,60,70,70,NA,15,70,85
NA,"Other",60,70,85,100,70,NA,70,85,80,70,70,85,60,60,60,85,70,70,85,50,70,70,50,85,60,85,100,70,85,50,85,70,70,50,70,60,50,40,70,50,30,75,60
"Obama","Other",40,85,70,60,85,60,70,85,NA,85,85,70,60,50,85,70,100,85,70,60,60,85,70,60,50,60,50,70,NA,70,60,60,70,NA,70,70,30,85,15,30,NA,50,30
"Obama","Democrat",70,85,50,50,70,50,50,70,60,70,70,70,50,50,85,50,70,70,85,50,50,85,50,50,40,70,70,85,50,50,85,70,50,50,50,70,50,85,85,70,NA,85,85
NA,"Democrat",15,100,15,15,100,NA,15,70,60,70,50,70,50,70,85,100,100,100,60,60,60,70,50,70,50,60,70,70,60,85,40,50,50,50,NA,70,NA,100,85,NA,NA,30,100
NA,"Other",60,60,60,60,60,NA,NA,85,85,85,70,60,85,60,70,70,85,60,60,70,70,70,70,70,50,85,60,85,70,85,85,85,85,85,85,85,50,60,60,NA,NA,60,70
NA,"Other",0,50,50,50,50,50,0,50,0,0,50,40,30,70,100,50,50,100,50,30,50,50,100,30,50,50,30,50,70,50,50,50,15,0,0,15,50,50,40,50,0,15,15
"Obama","Democrat",60,85,50,60,85,50,60,100,50,100,85,60,50,50,85,85,100,100,100,50,70,100,100,70,70,50,50,85,85,85,50,50,50,50,50,85,50,85,85,70,NA,60,85
NA,"Other",60,85,50,60,60,85,85,100,70,100,85,60,70,60,85,50,85,100,50,50,60,100,60,40,70,60,60,70,70,100,50,70,50,50,70,85,0,30,60,70,0,60,70
"Obama","Democrat",40,70,40,40,40,NA,40,60,40,70,60,60,NA,60,70,60,60,70,60,40,40,60,60,60,40,NA,60,60,50,NA,NA,60,50,NA,50,70,50,40,40,50,50,60,70
"Obama","Other",85,100,50,30,50,30,50,85,85,70,85,85,50,85,85,85,70,100,60,60,85,85,85,60,0,85,70,85,70,50,70,85,85,50,50,100,85,85,60,85,70,60,85
NA,"Democrat",70,85,60,60,70,60,70,85,100,70,70,85,60,85,85,85,70,100,70,85,85,85,85,85,50,85,85,85,85,50,70,100,40,60,60,100,0,60,60,50,60,50,70
NA,"Democrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,100,40,50,0,100
"Obama","Democrat",85,100,85,NA,85,NA,85,100,100,100,100,85,NA,NA,70,85,100,100,85,30,NA,100,85,85,0,NA,NA,85,NA,85,100,85,NA,NA,NA,100,0,100,100,NA,NA,60,100
"Obama","Democrat",0,85,0,10,70,80,0,70,85,100,85,50,75,75,100,80,60,90,100,30,50,100,60,40,80,70,45,60,90,50,40,50,40,50,50,90,0,85,100,60,15,NA,NA
NA,"Other",50,70,50,50,50,NA,40,60,50,60,50,50,50,50,50,60,50,50,50,50,50,60,60,50,50,50,60,50,50,50,50,50,50,50,50,50,50,60,30,30,30,50,50
NA,"Republican",30,100,70,70,85,60,85,100,100,100,70,100,100,85,85,70,100,100,100,85,85,100,100,100,70,100,100,100,85,40,100,100,85,60,70,100,60,70,60,70,30,60,70
"Obama","Democrat",0,100,0,0,100,100,0,85,85,100,85,70,60,40,85,100,60,100,60,60,85,85,85,100,0,NA,70,85,85,60,0,85,0,0,0,85,NA,85,85,60,NA,50,85
NA,"Other",40,70,60,40,40,50,40,85,60,70,40,85,40,50,40,60,70,85,70,30,30,30,50,60,0,50,70,40,50,30,60,50,30,15,50,40,15,95,60,60,NA,60,50
"Obama","Democrat",60,85,50,40,70,60,40,60,70,60,85,70,60,40,70,70,85,100,40,40,70,85,60,70,15,50,60,60,60,60,60,60,60,30,70,85,0,100,100,40,0,10,80
NA,"Other",50,100,85,85,100,70,85,100,100,100,NA,0,100,70,100,85,100,100,50,85,60,100,100,50,100,85,60,100,100,100,70,70,70,40,85,100,0,100,70,NA,50,40,40
"Obama",NA,0,50,10,NA,40,NA,NA,100,NA,100,NA,20,0,NA,NA,NA,50,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,15,NA
"Obama","Democrat",0,100,0,NA,100,100,0,100,50,100,50,NA,100,50,100,100,100,100,50,50,50,100,NA,50,50,100,50,50,50,100,50,50,100,50,NA,100,0,100,100,85,15,0,100
NA,NA,60,50,60,60,50,NA,NA,60,60,70,60,60,50,60,60,60,60,70,60,70,NA,70,60,60,60,NA,60,60,60,60,60,60,60,NA,NA,70,50,70,NA,NA,NA,60,70
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,70,40,NA,60,60
NA,"Republican",85,100,40,30,75,NA,50,100,85,100,60,85,70,65,100,85,100,100,0,85,0,100,85,85,85,15,85,85,85,70,0,0,85,0,15,85,0,100,85,60,NA,70,50
NA,"Democrat",30,60,40,50,85,60,40,100,85,100,85,60,15,70,100,85,100,85,70,85,60,85,70,85,40,100,40,100,85,100,15,70,60,70,70,85,70,60,50,40,30,40,50
NA,"Democrat",NA,NA,NA,NA,NA,NA,NA,70,50,70,50,60,NA,70,70,60,NA,85,50,50,50,85,70,50,0,50,40,70,NA,60,70,85,85,0,NA,85,0,85,60,85,NA,70,85
NA,"Democrat",60,85,100,60,60,40,85,85,60,70,100,50,50,50,85,50,100,70,60,60,50,60,50,50,100,50,50,30,30,40,15,50,60,50,50,100,30,30,50,50,NA,15,85
NA,"Democrat",50,75,40,NA,80,75,30,90,75,90,75,80,75,75,90,75,80,90,80,75,50,90,90,90,50,75,90,75,75,75,75,90,60,75,50,75,0,100,100,85,0,50,50
NA,"Democrat",0,60,50,50,50,60,30,100,50,100,50,40,50,50,70,50,60,100,50,0,50,100,50,50,50,50,50,50,70,60,30,50,50,50,50,50,50,60,70,50,50,50,50
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,60,50,NA,85,50
"McCain","Republican",30,50,8,70,70,60,40,85,70,100,100,60,70,70,100,70,70,85,85,30,85,85,85,85,0,60,85,85,85,85,100,85,60,30,40,85,70,100,85,85,50,85,70
NA,NA,50,60,60,60,50,50,50,85,70,85,70,70,60,60,70,60,70,60,70,70,70,60,60,85,70,60,60,60,70,60,70,70,50,50,50,60,50,85,100,60,NA,60,70
NA,"Democrat",50,85,60,50,70,NA,NA,100,50,100,85,85,40,60,70,70,70,100,85,70,85,100,70,100,70,100,100,85,85,50,70,70,85,40,60,60,60,15,40,NA,NA,85,85
"Obama","Republican",15,100,30,30,30,60,50,100,50,85,40,85,60,60,60,70,60,70,85,85,60,85,70,40,60,60,70,50,85,40,85,50,70,70,50,85,50,100,85,70,60,85,79
"Obama","Democrat",40,70,40,40,70,70,60,85,70,85,50,85,70,70,85,85,60,85,60,60,60,85,85,70,30,60,70,60,85,60,40,70,60,40,60,70,30,85,85,60,70,40,70
NA,NA,40,70,60,NA,NA,NA,70,70,60,70,40,60,40,40,70,50,60,70,60,60,60,60,60,60,40,60,60,40,70,50,70,60,40,40,40,60,50,50,70,NA,NA,40,30
NA,"Democrat",70,70,85,85,70,70,60,85,85,85,70,100,50,50,70,70,70,85,85,50,50,85,70,85,70,50,85,85,85,50,85,85,50,50,50,85,50,85,100,85,70,70,85
"Obama","Other",70,100,70,NA,70,NA,NA,100,70,90,50,100,40,50,80,70,100,100,100,100,80,100,70,100,30,80,100,70,80,70,100,90,50,15,30,70,80,100,80,90,NA,70,90
NA,NA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,40,50,50,60,50,50,40,50,50,50,50,50,40,50,50,50,50,50,50,50,50,NA,NA,60,50
"Obama","Democrat",60,100,60,NA,100,NA,NA,85,85,70,85,85,60,70,100,70,85,70,85,70,85,100,70,70,70,NA,70,70,100,85,50,85,85,60,NA,85,70,85,60,70,NA,60,100
NA,"Other",50,85,70,70,70,NA,85,85,85,85,50,85,85,85,85,79,85,85,85,50,85,85,85,85,50,85,85,85,85,85,85,85,50,50,50,85,50,100,70,85,50,50,85
"Obama","Democrat",0,100,30,50,100,70,50,100,100,100,15,30,85,85,100,70,85,100,60,30,85,100,70,40,0,85,70,85,70,70,50,85,100,15,60,100,15,100,100,30,15,0,100
NA,"Other",40,15,85,40,60,50,70,85,50,85,60,0,100,100,50,50,0,85,15,30,40,50,30,50,50,0,0,40,70,70,60,70,30,15,85,50,30,70,60,15,100,70,40
"Obama",NA,NA,70,NA,NA,NA,NA,NA,70,NA,70,NA,NA,NA,NA,70,NA,70,NA,NA,50,NA,70,NA,NA,NA,NA,NA,70,NA,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Obama","Democrat",0,100,50,70,100,85,70,70,70,85,70,40,NA,30,70,15,85,85,70,85,40,85,85,60,50,NA,85,70,NA,100,60,40,NA,NA,NA,70,15,100,100,70,NA,40,100
NA,"Democrat",100,100,50,NA,100,NA,NA,100,70,100,NA,100,NA,80,100,50,100,100,80,80,NA,100,80,80,0,NA,NA,NA,100,85,NA,80,0,NA,NA,100,NA,NA,NA,NA,NA,0,100
NA,NA,0,70,85,70,50,NA,70,85,85,100,85,50,70,70,100,85,100,100,70,85,85,85,85,85,50,70,85,70,85,60,70,70,50,50,50,85,0,100,100,70,NA,70,85
NA,NA,60,80,70,70,85,70,60,90,NA,90,80,90,NA,NA,90,NA,85,90,90,70,80,90,90,85,70,NA,90,80,NA,70,NA,80,NA,NA,NA,90,NA,70,85,70,0,60,70
"Obama",NA,50,85,50,50,85,NA,NA,50,50,50,60,60,50,50,60,50,60,85,50,50,50,85,50,70,40,40,70,40,40,50,50,50,40,50,40,50,50,85,85,70,85,85,85
"McCain","Democrat",40,85,60,40,60,60,50,60,50,50,50,30,50,60,50,50,50,100,60,50,50,50,50,50,50,50,30,50,50,50,50,50,50,50,50,60,50,60,60,50,NA,50,60
NA,NA,60,60,70,NA,NA,NA,NA,100,50,100,100,60,60,85,100,40,100,100,100,100,100,85,85,60,100,NA,60,85,100,100,NA,100,100,0,85,85,0,60,30,30,30,85,85
"Obama",NA,40,60,70,70,70,NA,60,100,100,100,100,60,85,85,100,85,100,85,70,40,60,100,60,70,85,85,60,85,100,85,30,85,50,85,NA,85,85,60,40,50,60,70,60
"Obama","Other",15,85,30,15,100,60,30,100,100,100,100,60,100,100,100,100,100,100,70,100,100,100,100,70,100,100,70,100,100,100,100,100,70,100,100,100,100,70,60,50,50,50,50
"Obama","Democrat",0,85,60,60,85,60,100,70,50,100,60,85,70,70,100,70,100,100,100,60,70,100,85,85,50,60,85,85,100,0,85,85,60,50,50,100,0,70,70,30,0,50,50
NA,"Other",50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,85,NA,50,50,50
NA,"Other",100,0,100,100,0,15,100,100,100,100,50,100,0,50,100,0,100,100,100,100,15,100,50,100,0,100,100,40,50,100,0,100,50,0,50,100,0,100,30,85,NA,50,15
"Obama","Democrat",30,85,50,50,85,70,30,70,15,70,70,60,50,70,70,60,70,85,40,70,60,70,70,70,70,60,50,70,70,50,70,85,50,50,50,85,50,40,60,50,30,15,85
"Obama","Other",0,85,60,50,60,50,30,70,1,40,50,50,70,70,60,50,50,30,50,40,60,100,100,50,70,70,85,50,30,50,50,40,70,70,50,15,100,60,100,30,40,30,70
"Obama","Democrat",15,100,50,50,100,85,0,100,15,85,100,60,100,100,100,70,100,85,85,100,40,100,85,85,100,100,85,100,100,100,100,85,100,100,100,70,100,100,100,15,0,0,100
NA,"Other",30,60,50,50,50,50,50,50,50,50,50,50,50,50,70,40,50,85,40,50,60,60,60,50,15,50,50,50,70,40,50,50,50,30,50,70,30,50,70,50,30,50,60
NA,"Other",0,85,50,40,60,NA,15,100,50,100,85,50,100,85,100,100,100,50,100,40,40,100,100,100,0,100,50,100,100,100,100,100,30,85,100,100,0,85,85,70,40,100,50
NA,"Democrat",0,100,0,15,85,NA,NA,100,NA,70,0,60,70,40,85,50,100,85,50,85,85,100,85,50,50,85,40,50,100,100,30,50,50,70,70,100,NA,70,60,NA,NA,40,85
"McCain","Republican",70,30,60,80,20,30,75,50,70,75,70,20,80,25,75,20,50,85,90,20,90,90,50,75,25,80,10,50,80,30,75,50,80,40,50,80,50,0,0,85,85,60,30
"Obama","Democrat",0,90,60,50,80,85,0,50,0,40,45,30,59,85,70,60,90,70,15,75,15,85,80,55,50,50,55,50,75,45,50,50,55,50,50,55,10,70,70,30,0,0,85
"Obama","Democrat",0,70,30,50,85,50,15,70,30,70,85,60,70,85,60,85,70,70,60,70,40,85,85,50,70,70,60,70,60,60,70,70,70,70,70,70,70,65,70,40,50,40,60
"McCain","Republican",70,70,85,70,70,30,85,85,85,70,70,60,85,60,85,60,85,85,60,60,85,85,60,70,85,50,70,85,100,40,85,85,100,40,50,100,15,60,40,50,60,85,40
"Obama","Democrat",15,100,30,50,85,60,15,50,40,50,50,40,50,50,50,40,50,50,50,50,30,50,60,50,50,50,40,50,50,50,50,50,50,50,50,50,50,70,50,40,0,40,60
"McCain","Republican",50,30,70,60,30,30,60,60,50,50,50,50,70,30,70,50,60,100,0,40,85,70,50,50,0,70,50,60,60,0,60,100,60,40,50,100,0,50,50,85,100,70,30
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,60,70,85
"Obama","Democrat",30,85,50,40,70,50,30,100,60,85,50,60,50,70,85,60,70,85,70,60,50,85,70,70,70,85,60,70,60,85,50,70,60,60,50,70,70,70,70,40,NA,40,70
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,100,85,60,85,100
"Obama","Democrat",50,85,50,50,70,85,30,50,40,50,50,70,50,50,60,60,70,85,50,50,50,70,50,70,0,50,70,50,50,40,50,50,60,40,50,100,15,100,100,50,0,50,70
"Obama","Other",30,60,50,50,60,60,50,50,70,50,50,30,50,50,50,50,70,60,70,60,100,100,70,50,50,50,50,50,100,40,50,50,50,50,50,100,50,70,60,60,60,50,50
NA,"Other",50,40,60,NA,50,NA,50,100,50,70,50,50,50,50,60,60,60,100,50,50,50,70,50,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,70,NA,NA,NA,NA
"Obama","Other",50,100,85,30,100,70,40,85,85,85,85,85,70,85,100,100,100,100,100,70,100,100,100,85,70,85,100,100,70,70,85,100,85,70,85,100,85,100,60,70,60,70,100
NA,"Democrat",70,85,60,NA,50,NA,NA,50,50,50,50,60,50,50,NA,40,100,85,60,85,50,100,50,NA,40,70,NA,50,NA,30,100,NA,50,70,50,100,40,70,85,NA,NA,NA,NA
NA,"Other",70,85,85,70,85,70,70,85,85,70,70,85,85,70,85,85,85,85,85,70,100,85,70,85,70,85,85,85,70,70,70,85,70,85,70,70,85,100,100,100,100,85,85
NA,"Other",50,60,60,50,70,50,50,50,50,85,50,50,50,50,50,50,50,100,50,50,50,85,50,50,50,50,50,50,50,50,50,100,50,50,50,100,50,70,70,50,50,50,50
NA,"Other",100,100,70,100,100,100,100,85,100,100,100,100,100,85,100,100,100,100,85,100,100,100,100,70,60,100,85,100,85,70,100,100,85,70,85,50,85,85,100,40,50,100,85
"McCain","Other",60,30,70,70,15,50,85,70,NA,70,15,15,70,15,85,50,75,85,40,60,70,100,70,70,0,60,40,75,100,0,70,85,0,50,40,100,0,0,15,50,60,60,40
"Obama","Democrat",40,100,50,30,100,100,30,70,85,85,70,70,70,50,85,100,85,100,70,50,70,100,60,50,85,85,70,100,70,50,60,70,85,85,50,100,50,85,60,50,0,15,85
"Obama","Democrat",40,100,70,70,100,85,60,70,40,70,85,70,70,85,85,60,85,60,40,70,60,85,85,60,85,70,60,70,70,70,70,70,70,70,85,70,70,85,85,60,0,30,70
"McCain","Republican",85,60,70,50,50,60,50,50,60,60,40,60,50,4,60,50,50,85,40,40,60,60,50,70,50,50,40,50,50,3,40,50,60,50,50,60,4,30,30,70,50,85,50
"Obama","Democrat",30,100,60,40,100,60,30,100,40,100,100,70,100,100,100,100,100,85,40,100,100,100,100,85,100,100,70,100,100,10,100,100,100,100,100,100,100,40,50,40,NA,40,85
"Obama","Democrat",0,100,0,0,100,100,15,100,15,100,100,85,85,100,100,85,85,NA,40,60,50,100,100,70,100,100,70,100,100,100,85,100,50,NA,85,85,NA,40,85,0,30,15,85
"Obama","Democrat",15,100,30,15,100,100,0,85,0,85,100,60,85,85,85,70,85,85,50,70,30,85,70,60,100,85,60,85,60,85,60,85,70,85,85,40,85,70,70,0,0,0,100
"Obama","Democrat",40,85,50,50,50,60,0,40,0,50,40,40,50,60,60,50,50,40,40,40,40,60,40,40,50,50,40,50,50,40,50,50,50,50,50,50,50,70,70,30,15,15,85
NA,"Other",15,85,30,50,100,85,0,85,0,85,85,60,85,100,85,85,50,70,60,70,40,85,85,40,100,100,30,85,60,70,70,85,60,85,85,85,100,100,100,15,0,15,60
"Obama","Democrat",15,100,40,40,100,100,0,60,50,15,60,50,50,60,70,60,70,30,30,50,30,50,85,60,50,60,70,60,50,15,50,50,40,40,50,70,50,60,40,15,15,0,100
"McCain","Other",60,60,85,60,50,40,60,100,40,100,85,70,100,100,100,60,100,100,60,100,100,100,85,100,100,100,60,100,100,70,100,100,100,100,100,100,85,60,60,70,50,70,30
"Obama","Democrat",40,70,50,50,70,60,15,50,30,50,50,40,50,60,70,50,50,50,70,40,50,50,60,40,50,50,40,85,50,40,50,50,50,50,50,70,40,60,70,50,NA,40,40
"Obama","Other",40,80,60,60,85,60,30,85,70,75,75,70,70,80,75,50,60,90,85,50,75,85,80,85,80,70,60,70,65,70,60,70,85,70,70,75,15,15,15,70,85,60,50
NA,"Other",60,60,70,NA,50,60,50,40,30,15,40,50,50,70,70,70,50,85,30,40,40,85,70,60,60,50,40,50,60,15,50,50,30,50,50,60,50,40,70,50,50,40,70
NA,"Democrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,40,0,15,85
"Other","Other",15,0,0,30,0,70,0,85,15,50,40,30,50,50,80,0,50,30,30,30,50,60,40,15,0,50,30,40,50,0,50,50,50,50,50,30,50,85,85,30,0,30,70
"Obama","Other",15,70,50,50,30,60,60,75,15,40,40,50,90,85,85,70,65,70,60,40,50,85,60,50,70,70,60,65,40,50,70,85,90,75,60,60,50,85,85,85,50,40,70
"Obama","Other",50,60,50,50,60,60,40,50,15,40,40,30,50,60,50,15,50,60,30,50,30,50,70,NA,50,50,30,50,50,40,50,50,40,50,50,40,50,15,40,30,0,15,40
"McCain","Other",60,60,70,70,70,40,85,70,70,70,60,40,70,60,85,40,85,100,40,85,85,100,50,70,70,70,30,85,85,40,70,70,70,85,70,70,50,70,70,80,75,80,50
"McCain","Republican",85,40,85,70,40,50,100,85,50,60,85,50,85,40,100,70,85,100,50,60,85,100,50,70,70,85,40,85,100,50,50,100,70,70,85,100,0,0,0,50,0,85,40
"Obama","Democrat",0,50,50,50,50,50,50,100,100,100,70,15,100,30,100,85,100,100,0,100,30,100,70,85,100,100,30,100,100,50,0,100,100,100,100,100,100,85,100,15,30,50,50
"McCain","Other",60,40,70,50,50,30,85,40,50,50,50,40,50,15,60,30,60,70,60,50,60,60,50,60,0,50,40,40,50,30,50,NA,50,50,50,50,50,30,40,70,50,60,40
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,85,85,60,60,60
"McCain","Other",85,60,60,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,70,30,50,50
"McCain","Republican",60,0,70,70,0,0,40,40,50,50,50,NA,50,40,50,15,70,100,50,0,50,60,15,50,50,40,40,60,50,0,50,40,50,30,50,50,NA,50,40,NA,60,100,60
"Obama","Democrat",15,85,15,50,60,NA,15,85,50,50,30,15,50,50,50,50,50,100,15,15,50,80,50,40,50,50,15,50,50,50,15,50,50,50,50,85,15,50,70,30,60,15,100
"Obama",NA,15,100,50,50,85,85,70,70,NA,70,40,40,100,NA,100,NA,100,100,0,60,70,100,100,60,15,85,60,85,85,0,40,100,100,40,50,100,0,40,100,NA,85,NA,NA
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,85,6,NA,50,60
"McCain","Republican",85,70,50,50,60,50,60,70,40,85,40,40,85,50,100,40,60,NA,15,70,50,100,85,40,60,60,40,70,60,60,50,60,NA,60,60,85,85,30,0,90,50,60,60
"McCain","Republican",70,0,70,60,0,50,85,50,70,60,40,30,60,40,70,70,50,85,40,50,70,70,40,NA,15,NA,50,50,50,0,NA,50,50,50,NA,70,50,30,40,85,60,100,30
"Obama","Democrat",0,85,70,50,85,70,15,100,15,100,85,40,100,100,100,85,70,60,50,70,30,100,100,85,100,100,60,100,100,85,60,100,85,100,100,85,85,100,100,40,0,15,60
"McCain","Other",40,0,60,60,15,NA,60,0,70,50,70,60,50,40,50,70,100,100,40,70,60,70,60,60,50,0,40,50,70,30,0,50,40,0,15,100,0,85,50,30,60,50,50
NA,NA,50,50,50,50,50,NA,50,59,59,50,50,50,59,50,50,50,50,50,50,50,50,59,50,50,40,50,50,50,50,50,50,50,50,50,50,59,50,50,40,50,50,50,50
"McCain","Other",100,15,85,70,30,40,85,70,100,85,100,40,100,70,85,50,60,85,85,0,85,85,50,85,0,60,70,50,100,15,70,100,85,50,50,100,0,30,40,40,85,60,30
NA,"Democrat",15,85,0,0,70,85,0,85,30,60,40,60,70,70,70,60,85,70,70,30,60,100,60,70,30,85,60,70,85,40,60,100,70,0,60,70,0,60,60,70,60,0,60
"McCain","Republican",60,40,70,50,50,40,70,70,85,60,50,40,50,40,85,30,60,100,60,60,85,70,60,50,50,60,60,40,70,30,70,100,70,50,50,85,30,30,50,85,100,70,40
NA,"Republican",40,50,30,50,50,60,50,70,50,50,50,60,100,30,100,15,50,100,60,40,85,100,85,70,40,70,50,85,100,15,50,100,50,40,50,85,30,15,15,NA,60,60,40
NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,15,0,30,45
"McCain","Republican",40,50,50,60,30,NA,60,30,NA,60,50,50,50,NA,70,85,85,70,50,30,50,85,70,NA,15,30,50,30,100,15,50,100,50,50,50,100,0,50,50,50,50,50,50
"Obama","Democrat",15,100,70,50,85,85,40,100,NA,100,60,40,85,85,100,70,100,100,85,60,85,100,85,85,0,100,40,100,100,85,85,100,100,40,85,100,15,85,100,60,NA,30,95
"Other",NA,50,60,50,50,0,50,60,30,15,15,40,15,100,50,50,60,15,60,0,0,60,70,70,15,60,40,0,30,15,0,0,70,100,0,30,30,30,0,0,50,60,0,0
NA,NA,60,85,60,NA,80,50,NA,80,70,70,60,85,40,70,80,70,100,80,70,70,60,90,70,70,70,60,85,70,60,100,50,60,40,50,60,60,30,80,90,70,NA,70,65
NA,"Democrat",30,70,50,NA,50,NA,40,85,60,100,40,60,50,50,85,70,100,100,60,30,50,85,50,60,0,50,60,60,50,100,50,50,60,50,15,100,50,70,50,50,NA,30,80
NA,"Other",50,85,50,50,60,NA,30,50,60,85,40,50,50,50,50,60,50,50,60,60,50,50,40,30,50,NA,15,50,50,50,40,50,15,40,NA,50,50,50,50,50,0,50,50
"Obama","Democrat",0,100,0,0,100,100,15,100,85,100,100,70,85,70,85,85,85,85,85,85,60,100,100,85,85,85,70,85,85,70,85,85,85,85,85,100,85,100,100,100,15,0,100
"Obama","Democrat",15,85,50,50,85,100,40,100,50,85,50,60,70,60,85,85,60,85,70,70,60,100,60,70,50,85,85,85,100,50,70,70,50,70,50,85,40,100,100,50,40,30,85
"McCain","Other",50,50,60,70,60,70,85,70,60,85,60,70,70,60,70,60,70,85,70,70,70,70,70,85,70,NA,70,85,70,60,60,85,50,NA,NA,85,50,70,70,50,60,60,60
NA,"Other",50,60,60,50,60,50,50,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,50,100,100,50,100,100,100,100,100,100,100,100,100,100,70,40,70,50,50,50
